place_id,canonical_name,event_id,public_event_id,public_chronology_url,chronology,local_path,line,matched_aliases,headline,book_anchor_ranges,book_anchor_urls,source_keys,source_urls
emerson_house_concord,Ralph Waldo Emerson House,emerson_chronology:97,emerson-21,https://rahuldave.com/thoreau_biographies_chronology/aligned_chronologies.html#event-emerson-21,Emerson,thoreau_biographies_chronology/emerson_chronology.md,97,Emerson's house,"June 29, 1860 - The Hawthornes are welcomed back to Concord at Emerson's house. Check: web-confirmed context; Fuller-confirmed private/book-specific date or placement. Sources: F17; W-Emerson, W-Moods.",1297-1350; 2645-2686,https://closereading.rahuldave.us/books/125/chapters/6978#cell-0; https://closereading.rahuldave.us/books/125/chapters/6978#cell-25; https://closereading.rahuldave.us/books/125/chapters/6986#cell-425; https://closereading.rahuldave.us/books/125/chapters/6986#cell-445,F17; W-Emerson; W-Moods,https://en.wikipedia.org/wiki/Moods_(novel); https://en.wikipedia.org/wiki/Ralph_Waldo_Emerson
sleepy_hollow_cemetery_concord,"Sleepy Hollow Cemetery, Concord",thoreau_chronology:135,thoreau-27,https://rahuldave.com/thoreau_biographies_chronology/aligned_chronologies.html#event-thoreau-27,Thoreau,thoreau_biographies_chronology/thoreau_chronology.md,135,Transcendental Graveyard,"October 19, 1860 - Thoreau begins closely tracking old stumps and tree rings around Concord. Check: web-confirmed context; Fuller-confirmed private/book-specific date or placement. Sources: F24; W-Thoreau.",1721-1782; 2975-3026,https://closereading.rahuldave.us/books/125/chapters/6985#cell-0; https://closereading.rahuldave.us/books/125/chapters/6985#cell-29; https://closereading.rahuldave.us/books/125/chapters/6986#cell-590; https://closereading.rahuldave.us/books/125/chapters/6986#cell-615,F24; W-Thoreau,https://en.wikipedia.org/wiki/Henry_David_Thoreau
sleepy_hollow_cemetery_concord,"Sleepy Hollow Cemetery, Concord",thoreau_chronology:140,thoreau-28,https://rahuldave.com/thoreau_biographies_chronology/aligned_chronologies.html#event-thoreau-28,Thoreau,thoreau_biographies_chronology/thoreau_chronology.md,140,Transcendental Graveyard,"October 1860 - Thoreau's Beck Stow farm observations push him further toward lineal descent and geographic distribution than Gray, Brace, Alcott, or Sanborn. Check: web-confirmed context; Fuller-confirmed private/book-specific date or placement. Sources: F24; W-Origin, W-Thoreau.",1721-1782; 2975-3026,https://closereading.rahuldave.us/books/125/chapters/6985#cell-0; https://closereading.rahuldave.us/books/125/chapters/6985#cell-29; https://closereading.rahuldave.us/books/125/chapters/6986#cell-590; https://closereading.rahuldave.us/books/125/chapters/6986#cell-615,F24; W-Origin; W-Thoreau,https://en.wikipedia.org/wiki/Henry_David_Thoreau; https://en.wikipedia.org/wiki/On_the_Origin_of_Species
sleepy_hollow_cemetery_concord,"Sleepy Hollow Cemetery, Concord",thoreau_chronology:145,thoreau-29,https://rahuldave.com/thoreau_biographies_chronology/aligned_chronologies.html#event-thoreau-29,Thoreau,thoreau_biographies_chronology/thoreau_chronology.md,145,Transcendental Graveyard,"November 6, 1860 - Thoreau votes for Lincoln. Check: Fuller-confirmed for Thoreau's vote; web-confirmed for election date. Sources: F24; W-Election1860.",1721-1782; 2975-3026,https://closereading.rahuldave.us/books/125/chapters/6985#cell-0; https://closereading.rahuldave.us/books/125/chapters/6985#cell-29; https://closereading.rahuldave.us/books/125/chapters/6986#cell-590; https://closereading.rahuldave.us/books/125/chapters/6986#cell-615,F24; W-Election1860,https://en.wikipedia.org/wiki/1860_United_States_presidential_election
sleepy_hollow_cemetery_concord,"Sleepy Hollow Cemetery, Concord",thoreau_chronology:150,thoreau-30,https://rahuldave.com/thoreau_biographies_chronology/aligned_chronologies.html#event-thoreau-30,Thoreau,thoreau_biographies_chronology/thoreau_chronology.md,150,Transcendental Graveyard,"December 3, 1860 - Thoreau develops the cold/bronchitis that begins his final decline. Check: web-confirmed context; Fuller-confirmed private/book-specific date or placement. Sources: F24; W-Thoreau.",1721-1782; 2975-3026,https://closereading.rahuldave.us/books/125/chapters/6985#cell-0; https://closereading.rahuldave.us/books/125/chapters/6985#cell-29; https://closereading.rahuldave.us/books/125/chapters/6986#cell-590; https://closereading.rahuldave.us/books/125/chapters/6986#cell-615,F24; W-Thoreau,https://en.wikipedia.org/wiki/Henry_David_Thoreau
sleepy_hollow_cemetery_concord,"Sleepy Hollow Cemetery, Concord",thoreau_chronology:155,thoreau-31,https://rahuldave.com/thoreau_biographies_chronology/aligned_chronologies.html#event-thoreau-31,Thoreau,thoreau_biographies_chronology/thoreau_chronology.md,155,Transcendental Graveyard,"December 20, 1860 - South Carolina secedes while Thoreau is already ill. Check: web-confirmed. Sources: F24; W-SCSecession.",1721-1782; 2975-3026,https://closereading.rahuldave.us/books/125/chapters/6985#cell-0; https://closereading.rahuldave.us/books/125/chapters/6985#cell-29; https://closereading.rahuldave.us/books/125/chapters/6986#cell-590; https://closereading.rahuldave.us/books/125/chapters/6986#cell-615,F24; W-SCSecession,https://en.wikipedia.org/wiki/South_Carolina_Declaration_of_Secession
sleepy_hollow_cemetery_concord,"Sleepy Hollow Cemetery, Concord",thoreau_chronology:160,thoreau-32,https://rahuldave.com/thoreau_biographies_chronology/aligned_chronologies.html#event-thoreau-32,Thoreau,thoreau_biographies_chronology/thoreau_chronology.md,160,Transcendental Graveyard,"March 1861 - Thoreau explicitly rejects spontaneous generation in his forest-succession thinking. Check: web-confirmed context; Fuller-confirmed private/book-specific date or placement. Sources: F24; Gutenberg-Succession, W-EcologicalSuccession, W-Thoreau.",1721-1782; 2975-3026,https://closereading.rahuldave.us/books/125/chapters/6985#cell-0; https://closereading.rahuldave.us/books/125/chapters/6985#cell-29; https://closereading.rahuldave.us/books/125/chapters/6986#cell-590; https://closereading.rahuldave.us/books/125/chapters/6986#cell-615,F24; Gutenberg-Succession; W-EcologicalSuccession; W-Thoreau,https://en.wikipedia.org/wiki/Ecological_succession#History; https://en.wikipedia.org/wiki/Henry_David_Thoreau; https://www.gutenberg.org/cache/epub/9846/pg9846-images.html#chap06
sleepy_hollow_cemetery_concord,"Sleepy Hollow Cemetery, Concord",thoreau_chronology:165,thoreau-33,https://rahuldave.com/thoreau_biographies_chronology/aligned_chronologies.html#event-thoreau-33,Thoreau,thoreau_biographies_chronology/thoreau_chronology.md,165,Transcendental Graveyard,Summer 1861 - Thoreau travels to Milwaukee for his health. Check: web-confirmed context; Fuller-confirmed private/book-specific date or placement. Sources: F24; W-Thoreau.,1721-1782; 2975-3026,https://closereading.rahuldave.us/books/125/chapters/6985#cell-0; https://closereading.rahuldave.us/books/125/chapters/6985#cell-29; https://closereading.rahuldave.us/books/125/chapters/6986#cell-590; https://closereading.rahuldave.us/books/125/chapters/6986#cell-615,F24; W-Thoreau,https://en.wikipedia.org/wiki/Henry_David_Thoreau
sleepy_hollow_cemetery_concord,"Sleepy Hollow Cemetery, Concord",thoreau_chronology:170,thoreau-34,https://rahuldave.com/thoreau_biographies_chronology/aligned_chronologies.html#event-thoreau-34,Thoreau,thoreau_biographies_chronology/thoreau_chronology.md,170,Transcendental Graveyard,March 1862 - Thoreau recognizes that he has only months to live and arranges his papers. Check: web-confirmed context; Fuller-confirmed private/book-specific date or placement. Sources: F24; W-Thoreau.,1721-1782; 2975-3026,https://closereading.rahuldave.us/books/125/chapters/6985#cell-0; https://closereading.rahuldave.us/books/125/chapters/6985#cell-29; https://closereading.rahuldave.us/books/125/chapters/6986#cell-590; https://closereading.rahuldave.us/books/125/chapters/6986#cell-615,F24; W-Thoreau,https://en.wikipedia.org/wiki/Henry_David_Thoreau
sleepy_hollow_cemetery_concord,"Sleepy Hollow Cemetery, Concord",thoreau_chronology:175,thoreau-35,https://rahuldave.com/thoreau_biographies_chronology/aligned_chronologies.html#event-thoreau-35,Thoreau,thoreau_biographies_chronology/thoreau_chronology.md,175,Transcendental Graveyard,"May 6, 1862 - Thoreau dies in Concord. Check: web-confirmed. Sources: F24; W-Thoreau.",1721-1782; 2975-3026,https://closereading.rahuldave.us/books/125/chapters/6985#cell-0; https://closereading.rahuldave.us/books/125/chapters/6985#cell-29; https://closereading.rahuldave.us/books/125/chapters/6986#cell-590; https://closereading.rahuldave.us/books/125/chapters/6986#cell-615,F24; W-Thoreau,https://en.wikipedia.org/wiki/Henry_David_Thoreau
sleepy_hollow_cemetery_concord,"Sleepy Hollow Cemetery, Concord",sanborn_chronology:99,sanborn-19,https://rahuldave.com/thoreau_biographies_chronology/aligned_chronologies.html#event-sanborn-19,Sanborn,thoreau_biographies_chronology/sanborn_chronology.md,99,Transcendental Graveyard,"November 6, 1860 - Lincoln's election intensifies the crisis Sanborn had already read through Brown. Check: web-confirmed for election; Fuller-confirmed for Sanborn's placement in the crisis. Sources: F16, F24; W-Election1860.",1187-1296; 1721-1782; 2603-2644; 2975-3026,https://closereading.rahuldave.us/books/125/chapters/6977#cell-0; https://closereading.rahuldave.us/books/125/chapters/6977#cell-53; https://closereading.rahuldave.us/books/125/chapters/6985#cell-0; https://closereading.rahuldave.us/books/125/chapters/6985#cell-29; https://closereading.rahuldave.us/books/125/chapters/6986#cell-404; https://closereading.rahuldave.us/books/125/chapters/6986#cell-424; https://closereading.rahuldave.us/books/125/chapters/6986#cell-590; https://closereading.rahuldave.us/books/125/chapters/6986#cell-615,F16; F24; W-Election1860,https://en.wikipedia.org/wiki/1860_United_States_presidential_election
sleepy_hollow_cemetery_concord,"Sleepy Hollow Cemetery, Concord",bronson_alcott_chronology:91,alcott-18,https://rahuldave.com/thoreau_biographies_chronology/aligned_chronologies.html#event-alcott-18,Bronson Alcott,thoreau_biographies_chronology/bronson_alcott_chronology.md,91,Transcendental Graveyard,"November 6, 1860 - Alcott votes for Lincoln, his first presidential vote in Fuller's account. Check: Fuller-confirmed for Alcott's vote; web-confirmed for election. Sources: F24; W-Election1860, W-AmosBronsonAlcott.",1721-1782; 2975-3026,https://closereading.rahuldave.us/books/125/chapters/6985#cell-0; https://closereading.rahuldave.us/books/125/chapters/6985#cell-29; https://closereading.rahuldave.us/books/125/chapters/6986#cell-590; https://closereading.rahuldave.us/books/125/chapters/6986#cell-615,F24; W-AmosBronsonAlcott; W-Election1860,https://en.wikipedia.org/wiki/1860_United_States_presidential_election; https://en.wikipedia.org/wiki/Amos_Bronson_Alcott
sleepy_hollow_cemetery_concord,"Sleepy Hollow Cemetery, Concord",bronson_alcott_chronology:96,alcott-19,https://rahuldave.com/thoreau_biographies_chronology/aligned_chronologies.html#event-alcott-19,Bronson Alcott,thoreau_biographies_chronology/bronson_alcott_chronology.md,96,Transcendental Graveyard,"December 1860 - Alcott is sick with influenza shortly before Thoreau's final illness begins. Check: web-confirmed context; Fuller-confirmed private/book-specific date or placement. Sources: F24; W-AmosBronsonAlcott, W-Thoreau.",1721-1782; 2975-3026,https://closereading.rahuldave.us/books/125/chapters/6985#cell-0; https://closereading.rahuldave.us/books/125/chapters/6985#cell-29; https://closereading.rahuldave.us/books/125/chapters/6986#cell-590; https://closereading.rahuldave.us/books/125/chapters/6986#cell-615,F24; W-AmosBronsonAlcott; W-Thoreau,https://en.wikipedia.org/wiki/Amos_Bronson_Alcott; https://en.wikipedia.org/wiki/Henry_David_Thoreau
sleepy_hollow_cemetery_concord,"Sleepy Hollow Cemetery, Concord",emerson_chronology:107,emerson-23,https://rahuldave.com/thoreau_biographies_chronology/aligned_chronologies.html#event-emerson-23,Emerson,thoreau_biographies_chronology/emerson_chronology.md,107,Transcendental Graveyard,"May 6, 1862 - Thoreau dies; Emerson delivers the funeral eulogy. Check: web-confirmed for death/eulogy context; Fuller-confirmed for book's closing arc. Sources: F24; W-Emerson, W-Thoreau.",1721-1782; 2975-3026,https://closereading.rahuldave.us/books/125/chapters/6985#cell-0; https://closereading.rahuldave.us/books/125/chapters/6985#cell-29; https://closereading.rahuldave.us/books/125/chapters/6986#cell-590; https://closereading.rahuldave.us/books/125/chapters/6986#cell-615,F24; W-Emerson; W-Thoreau,https://en.wikipedia.org/wiki/Henry_David_Thoreau; https://en.wikipedia.org/wiki/Ralph_Waldo_Emerson
childrens_aid_society_nyc,"Children's Aid Society, New York",brace_chronology:26,brace-5,https://rahuldave.com/thoreau_biographies_chronology/aligned_chronologies.html#event-brace-5,Brace,thoreau_biographies_chronology/brace_chronology.md,26,Children's Aid; Children's Aid Society,"1853 - Brace founds the Children's Aid Society. Check: web-confirmed. Sources: F4; W-Brace, W-ChildrensAid.",1937-2014; 373-450,https://closereading.rahuldave.us/books/125/chapters/6965#cell-0; https://closereading.rahuldave.us/books/125/chapters/6965#cell-37; https://closereading.rahuldave.us/books/125/chapters/6986#cell-109; https://closereading.rahuldave.us/books/125/chapters/6986#cell-71,F4; W-Brace; W-ChildrensAid,https://en.wikipedia.org/wiki/Charles_Loring_Brace; https://en.wikipedia.org/wiki/Children%27s_Aid_Society
childrens_aid_society_nyc,"Children's Aid Society, New York",brace_chronology:35,brace-7,https://rahuldave.com/thoreau_biographies_chronology/aligned_chronologies.html#event-brace-7,Brace,thoreau_biographies_chronology/brace_chronology.md,35,Children's Aid; Children's Aid Society,"1854 - Children's Aid opens newsboys' lodging houses and begins placing children outside New York. Check: web-confirmed. Sources: F4; W-Brace, W-ChildrensAid, W-OrphanTrain.",1937-2014; 373-450,https://closereading.rahuldave.us/books/125/chapters/6965#cell-0; https://closereading.rahuldave.us/books/125/chapters/6965#cell-37; https://closereading.rahuldave.us/books/125/chapters/6986#cell-109; https://closereading.rahuldave.us/books/125/chapters/6986#cell-71,F4; W-Brace; W-ChildrensAid; W-OrphanTrain,https://en.wikipedia.org/wiki/Charles_Loring_Brace; https://en.wikipedia.org/wiki/Children%27s_Aid_Society; https://en.wikipedia.org/wiki/Orphan_Train
childrens_aid_society_nyc,"Children's Aid Society, New York",brace_chronology:40,brace-8,https://rahuldave.com/thoreau_biographies_chronology/aligned_chronologies.html#event-brace-8,Brace,thoreau_biographies_chronology/brace_chronology.md,40,Children's Aid Society,September-October 1854 - The first large orphan-train expedition reaches the Midwest. Check: web-confirmed. Sources: W-OrphanTrain.,,,W-OrphanTrain,https://en.wikipedia.org/wiki/Orphan_Train
childrens_aid_society_nyc,"Children's Aid Society, New York",brace_chronology:54,brace-11,https://rahuldave.com/thoreau_biographies_chronology/aligned_chronologies.html#event-brace-11,Brace,thoreau_biographies_chronology/brace_chronology.md,54,Children's Aid,"Early January 1860 - Brace visits Dutch Hill after reading Darwin and begins interpreting poverty through struggle, environment, and inheritance. Check: web-confirmed context; Fuller-confirmed private/book-specific date or placement. Sources: F4; W-Brace, W-ChildrensAid.",1937-2014; 373-450,https://closereading.rahuldave.us/books/125/chapters/6965#cell-0; https://closereading.rahuldave.us/books/125/chapters/6965#cell-37; https://closereading.rahuldave.us/books/125/chapters/6986#cell-109; https://closereading.rahuldave.us/books/125/chapters/6986#cell-71,F4; W-Brace; W-ChildrensAid,https://en.wikipedia.org/wiki/Charles_Loring_Brace; https://en.wikipedia.org/wiki/Children%27s_Aid_Society
childrens_aid_society_nyc,"Children's Aid Society, New York",brace_chronology:99,brace-20,https://rahuldave.com/thoreau_biographies_chronology/aligned_chronologies.html#event-brace-20,Brace,thoreau_biographies_chronology/brace_chronology.md,99,Children's Aid Society,1872 - Brace publishes The Dangerous Classes of New York and Twenty Years' Work Among Them. Check: web-confirmed context. Sources: W-Brace.,,,W-Brace,https://en.wikipedia.org/wiki/Charles_Loring_Brace
childrens_aid_society_nyc,"Children's Aid Society, New York",brace_chronology:108,brace-22,https://rahuldave.com/thoreau_biographies_chronology/aligned_chronologies.html#event-brace-22,Brace,thoreau_biographies_chronology/brace_chronology.md,108,Children's Aid Society,"August 11, 1890 - Brace dies. Check: web-confirmed. Sources: W-Brace.",,,W-Brace,https://en.wikipedia.org/wiki/Charles_Loring_Brace
middlesex_agricultural_society,Middlesex Agricultural Society fair and exhibition hall,thoreau_chronology:125,thoreau-25,https://rahuldave.com/thoreau_biographies_chronology/aligned_chronologies.html#event-thoreau-25,Thoreau,thoreau_biographies_chronology/thoreau_chronology.md,125,Middlesex Agricultural Society,"Late September 1860 - Thoreau delivers ""The Succession of Forest Trees"" before the Middlesex Agricultural Society. Check: web-confirmed context; Fuller-confirmed private/book-specific date or placement. Sources: F19; W-Thoreau, W-EcologicalSuccession, Gutenberg-Succession.",1407-1438; 2735-2764,https://closereading.rahuldave.us/books/125/chapters/6980#cell-0; https://closereading.rahuldave.us/books/125/chapters/6980#cell-14; https://closereading.rahuldave.us/books/125/chapters/6986#cell-470; https://closereading.rahuldave.us/books/125/chapters/6986#cell-484,F19; Gutenberg-Succession; W-EcologicalSuccession; W-Thoreau,https://en.wikipedia.org/wiki/Ecological_succession#History; https://en.wikipedia.org/wiki/Henry_David_Thoreau; https://www.gutenberg.org/cache/epub/9846/pg9846-images.html#chap06
temple_school_boston,"Temple School, Boston",bronson_alcott_chronology:17,alcott-3,https://rahuldave.com/thoreau_biographies_chronology/aligned_chronologies.html#event-alcott-3,Bronson Alcott,thoreau_biographies_chronology/bronson_alcott_chronology.md,17,Temple School,"September 22, 1834 - Alcott opens the Temple School in Boston. Check: web-confirmed. Sources: F6; W-AmosBronsonAlcott, W-TempleSchool.",2067-2140; 501-580,https://closereading.rahuldave.us/books/125/chapters/6967#cell-0; https://closereading.rahuldave.us/books/125/chapters/6967#cell-38; https://closereading.rahuldave.us/books/125/chapters/6986#cell-136; https://closereading.rahuldave.us/books/125/chapters/6986#cell-172,F6; W-AmosBronsonAlcott; W-TempleSchool,https://en.wikipedia.org/wiki/Amos_Bronson_Alcott; https://en.wikipedia.org/wiki/Temple_School_(Massachusetts)
temple_school_boston,"Temple School, Boston",bronson_alcott_chronology:22,alcott-4,https://rahuldave.com/thoreau_biographies_chronology/aligned_chronologies.html#event-alcott-4,Bronson Alcott,thoreau_biographies_chronology/bronson_alcott_chronology.md,22,Temple School,"1835 - Elizabeth Palmer Peabody publishes Record of a School about Alcott's Temple School. Check: web-confirmed. Sources: F6; W-AmosBronsonAlcott, W-TempleSchool.",2067-2140; 501-580,https://closereading.rahuldave.us/books/125/chapters/6967#cell-0; https://closereading.rahuldave.us/books/125/chapters/6967#cell-38; https://closereading.rahuldave.us/books/125/chapters/6986#cell-136; https://closereading.rahuldave.us/books/125/chapters/6986#cell-172,F6; W-AmosBronsonAlcott; W-TempleSchool,https://en.wikipedia.org/wiki/Amos_Bronson_Alcott; https://en.wikipedia.org/wiki/Temple_School_(Massachusetts)
temple_school_boston,"Temple School, Boston",bronson_alcott_chronology:27,alcott-5,https://rahuldave.com/thoreau_biographies_chronology/aligned_chronologies.html#event-alcott-5,Bronson Alcott,thoreau_biographies_chronology/bronson_alcott_chronology.md,27,Temple School,"Late 1836 - Alcott's Conversations with Children on the Gospels appears and provokes public controversy. Check: web-confirmed. Sources: F6; W-AmosBronsonAlcott, W-TempleSchool.",2067-2140; 501-580,https://closereading.rahuldave.us/books/125/chapters/6967#cell-0; https://closereading.rahuldave.us/books/125/chapters/6967#cell-38; https://closereading.rahuldave.us/books/125/chapters/6986#cell-136; https://closereading.rahuldave.us/books/125/chapters/6986#cell-172,F6; W-AmosBronsonAlcott; W-TempleSchool,https://en.wikipedia.org/wiki/Amos_Bronson_Alcott; https://en.wikipedia.org/wiki/Temple_School_(Massachusetts)
concord_library,Concord library,thoreau_chronology:91,thoreau-18,https://rahuldave.com/thoreau_biographies_chronology/aligned_chronologies.html#event-thoreau-18,Thoreau,thoreau_biographies_chronology/thoreau_chronology.md,91,Concord library,"Late January 1860 - Thoreau obtains the American Appleton edition of Origin from the Concord library and begins taking notes. Check: Fuller-confirmed private reading date; web-confirmed for the American edition/publication context. Sources: F1, F6, F7, F14; W-Origin, DarwinOnline-Origin, W-Thoreau.",1007-1078; 1847-1886; 2067-2140; 2141-2218; 235-294; 2519-2566; 501-580; 581-658,https://closereading.rahuldave.us/books/125/chapters/6962#cell-0; https://closereading.rahuldave.us/books/125/chapters/6962#cell-28; https://closereading.rahuldave.us/books/125/chapters/6967#cell-0; https://closereading.rahuldave.us/books/125/chapters/6967#cell-38; https://closereading.rahuldave.us/books/125/chapters/6968#cell-0; https://closereading.rahuldave.us/books/125/chapters/6968#cell-37; https://closereading.rahuldave.us/books/125/chapters/6975#cell-0; https://closereading.rahuldave.us/books/125/chapters/6975#cell-34; https://closereading.rahuldave.us/books/125/chapters/6986#cell-136; https://closereading.rahuldave.us/books/125/chapters/6986#cell-172; https://closereading.rahuldave.us/books/125/chapters/6986#cell-173; https://closereading.rahuldave.us/books/125/chapters/6986#cell-211; https://closereading.rahuldave.us/books/125/chapters/6986#cell-26; https://closereading.rahuldave.us/books/125/chapters/6986#cell-362; https://closereading.rahuldave.us/books/125/chapters/6986#cell-385; https://closereading.rahuldave.us/books/125/chapters/6986#cell-45,DarwinOnline-Origin; F1; F14; F6; F7; W-Origin; W-Thoreau,https://darwin-online.org.uk/EditorialIntroductions/Freeman_OntheOriginofSpecies.html; https://en.wikipedia.org/wiki/Henry_David_Thoreau; https://en.wikipedia.org/wiki/On_the_Origin_of_Species
sanborn_private_school,Franklin Sanborn's private school in Concord,sanborn_chronology:14,sanborn-2,https://rahuldave.com/thoreau_biographies_chronology/aligned_chronologies.html#event-sanborn-2,Sanborn,thoreau_biographies_chronology/sanborn_chronology.md,14,private school in Concord,"1855 - Sanborn opens a private school in Concord, drawing Thoreau, Louisa May Alcott, and the Emerson-Alcott circle into his orbit. Check: web-confirmed context; Fuller-confirmed private/book-specific date or placement. Sources: F5; W-Sanborn.",2015-2066; 451-500,https://closereading.rahuldave.us/books/125/chapters/6966#cell-0; https://closereading.rahuldave.us/books/125/chapters/6966#cell-23; https://closereading.rahuldave.us/books/125/chapters/6986#cell-110; https://closereading.rahuldave.us/books/125/chapters/6986#cell-135,F5; W-Sanborn,https://en.wikipedia.org/wiki/Franklin_Benjamin_Sanborn
hillside_chapel,Hillside Chapel,bronson_alcott_chronology:124,alcott-25,https://rahuldave.com/thoreau_biographies_chronology/aligned_chronologies.html#event-alcott-25,Bronson Alcott,thoreau_biographies_chronology/bronson_alcott_chronology.md,124,Hillside Chapel,"1880 - The Concord School moves to Hillside Chapel. Check: web-confirmed. Sources: F23; W-ConcordSchool, W-AmosBronsonAlcott.",1657-1720; 2933-2974,https://closereading.rahuldave.us/books/125/chapters/6984#cell-0; https://closereading.rahuldave.us/books/125/chapters/6984#cell-30; https://closereading.rahuldave.us/books/125/chapters/6986#cell-569; https://closereading.rahuldave.us/books/125/chapters/6986#cell-589,F23; W-AmosBronsonAlcott; W-ConcordSchool,https://en.wikipedia.org/wiki/Amos_Bronson_Alcott; https://en.wikipedia.org/wiki/Concord_School_of_Philosophy
parker_house_boston,Parker House hotel / Saturday Club dining room,bronson_alcott_chronology:71,alcott-14,https://rahuldave.com/thoreau_biographies_chronology/aligned_chronologies.html#event-alcott-14,Bronson Alcott,thoreau_biographies_chronology/bronson_alcott_chronology.md,71,Saturday Club,"Spring 1860 - At the Saturday Club, Alcott tries to explain his inverted spiritual-evolution scheme to Agassiz. Check: web-confirmed context; Fuller-confirmed private/book-specific date or placement. Sources: F15; W-Agassiz, W-AmosBronsonAlcott.",1079-1178; 2567-2602,https://closereading.rahuldave.us/books/125/chapters/6976#cell-0; https://closereading.rahuldave.us/books/125/chapters/6976#cell-48; https://closereading.rahuldave.us/books/125/chapters/6986#cell-386; https://closereading.rahuldave.us/books/125/chapters/6986#cell-403,F15; W-Agassiz; W-AmosBronsonAlcott,https://en.wikipedia.org/wiki/Amos_Bronson_Alcott; https://en.wikipedia.org/wiki/Louis_Agassiz
parker_house_boston,Parker House hotel / Saturday Club dining room,emerson_chronology:87,emerson-19,https://rahuldave.com/thoreau_biographies_chronology/aligned_chronologies.html#event-emerson-19,Emerson,thoreau_biographies_chronology/emerson_chronology.md,87,Saturday Club,"February-March 1860 - At the Saturday Club, Emerson tries to reconcile Darwinian development with idealist development while Agassiz resists. Check: web-confirmed context; Fuller-confirmed private/book-specific date or placement. Sources: F15; W-Emerson, W-Agassiz, W-Origin.",1079-1178; 2567-2602,https://closereading.rahuldave.us/books/125/chapters/6976#cell-0; https://closereading.rahuldave.us/books/125/chapters/6976#cell-48; https://closereading.rahuldave.us/books/125/chapters/6986#cell-386; https://closereading.rahuldave.us/books/125/chapters/6986#cell-403,F15; W-Agassiz; W-Emerson; W-Origin,https://en.wikipedia.org/wiki/Louis_Agassiz; https://en.wikipedia.org/wiki/On_the_Origin_of_Species; https://en.wikipedia.org/wiki/Ralph_Waldo_Emerson
concord_school_of_philosophy,Concord School of Philosophy,sanborn_chronology:119,sanborn-23,https://rahuldave.com/thoreau_biographies_chronology/aligned_chronologies.html#event-sanborn-23,Sanborn,thoreau_biographies_chronology/sanborn_chronology.md,119,Concord School of Philosophy,"January 19, 1879 - Sanborn and Bronson Alcott prepare the prospectus for the Concord School of Philosophy. Check: web-confirmed. Sources: F23; W-ConcordSchool, W-AmosBronsonAlcott, W-Sanborn.",1657-1720; 2933-2974,https://closereading.rahuldave.us/books/125/chapters/6984#cell-0; https://closereading.rahuldave.us/books/125/chapters/6984#cell-30; https://closereading.rahuldave.us/books/125/chapters/6986#cell-569; https://closereading.rahuldave.us/books/125/chapters/6986#cell-589,F23; W-AmosBronsonAlcott; W-ConcordSchool; W-Sanborn,https://en.wikipedia.org/wiki/Amos_Bronson_Alcott; https://en.wikipedia.org/wiki/Concord_School_of_Philosophy; https://en.wikipedia.org/wiki/Franklin_Benjamin_Sanborn
concord_school_of_philosophy,Concord School of Philosophy,sanborn_chronology:124,sanborn-24,https://rahuldave.com/thoreau_biographies_chronology/aligned_chronologies.html#event-sanborn-24,Sanborn,thoreau_biographies_chronology/sanborn_chronology.md,124,Concord School of Philosophy,1879-1888 - Sanborn serves as secretary of the Concord School of Philosophy. Check: web-confirmed. Sources: F23; W-ConcordSchool.,1657-1720; 2933-2974,https://closereading.rahuldave.us/books/125/chapters/6984#cell-0; https://closereading.rahuldave.us/books/125/chapters/6984#cell-30; https://closereading.rahuldave.us/books/125/chapters/6986#cell-569; https://closereading.rahuldave.us/books/125/chapters/6986#cell-589,F23; W-ConcordSchool,https://en.wikipedia.org/wiki/Concord_School_of_Philosophy
concord_school_of_philosophy,Concord School of Philosophy,bronson_alcott_chronology:114,alcott-23,https://rahuldave.com/thoreau_biographies_chronology/aligned_chronologies.html#event-alcott-23,Bronson Alcott,thoreau_biographies_chronology/bronson_alcott_chronology.md,114,Concord School of Philosophy,"January 19, 1879 - Alcott and Sanborn write the prospectus for the Concord School of Philosophy. Check: web-confirmed. Sources: F23; W-ConcordSchool, W-AmosBronsonAlcott, W-Sanborn.",1657-1720; 2933-2974,https://closereading.rahuldave.us/books/125/chapters/6984#cell-0; https://closereading.rahuldave.us/books/125/chapters/6984#cell-30; https://closereading.rahuldave.us/books/125/chapters/6986#cell-569; https://closereading.rahuldave.us/books/125/chapters/6986#cell-589,F23; W-AmosBronsonAlcott; W-ConcordSchool; W-Sanborn,https://en.wikipedia.org/wiki/Amos_Bronson_Alcott; https://en.wikipedia.org/wiki/Concord_School_of_Philosophy; https://en.wikipedia.org/wiki/Franklin_Benjamin_Sanborn
